subj,date,beeps,activity,gm,gmd_by,sitco,partner
ID11,8/13/2015,1,sitco,NA,NA,ID7,ID7
ID11,8/13/2015,3,gm,ID7,NA,NA,ID7
ID11,8/13/2015,1,sitco,NA,NA,"ID7, ID45","ID7, ID45"
ID11,8/13/2015,1,gmd,NA,ID7,NA,ID7
ID11,8/13/2015,1,gmd,NA,ID7,NA,ID7
ID11,8/13/2015,1,sitco,NA,NA,ID44,ID44
ID12,8/13/2015,7,F,NA,NA,NA,NA
ID12,8/13/2015,7,R,NA,NA,NA,NA
ID12,8/13/2015,4,M,NA,NA,NA,NA
ID12,8/13/2015,3,F,NA,NA,NA,NA
ID12,8/13/2015,5,F,NA,NA,NA,NA
ID12,8/13/2015,1,F,NA,NA,NA,NA
ID12,8/13/2015,3,F,NA,NA,NA,NA
ID7,8/13/2015,1,ssitco,NA,NA,ID51,ID51
ID7,8/13/2015,3,F,NA,NA,NA,NA
ID7,8/13/2015,3,F,NA,NA,NA,NA
ID7,8/13/2015,2,gm,ID17,NA,NA,ID17
ID7,8/13/2015,2,gm,ID17,NA,NA,ID17
ID7,8/13/2015,5,gm,ID17,NA,NA,ID17
ID7,8/13/2015,1,gmd,NA,ID17,NA,ID17
ID7,8/13/2015,2,gmd,NA,ID17,NA,ID17
ID7,8/13/2015,5,F,NA,NA,NA,NA
ID7,8/13/2015,3,F,NA,NA,NA,NA
ID7,8/13/2015,3,F,NA,NA,NA,NA
ID3,8/13/2015,4,F,NA,NA,NA,NA
ID3,8/13/2015,17,R,NA,NA,NA,NA
ID3,8/13/2015,2,M,NA,NA,NA,NA
ID3,8/13/2015,2,F,NA,NA,NA,NA
ID3,8/13/2015,1,F,NA,NA,NA,NA
ID3,8/13/2015,2,R,NA,NA,NA,NA
ID3,8/13/2015,1,F,NA,NA,NA,NA
ID3,8/13/2015,1,F,NA,NA,NA,NA
ID16,8/13/2015,3,R,NA,NA,NA,NA
ID16,8/13/2015,2,M,NA,NA,NA,NA
ID16,8/13/2015,1,ssitco,NA,NA,ID29,ID29
ID16,8/13/2015,6,gmd,NA,ID29,NA,ID29
ID16,8/13/2015,3,F,NA,NA,NA,NA
ID16,8/13/2015,1,F,NA,NA,NA,NA
ID16,8/13/2015,3,F,NA,NA,NA,NA
ID16,8/13/2015,1,sitco,NA,NA,ID29,ID29
ID16,8/13/2015,2,F,NA,NA,NA,NA
ID16,8/13/2015,2,F,NA,NA,NA,NA
ID16,8/13/2015,2,F,NA,NA,NA,NA
ID16,8/13/2015,1,gmd,NA,ID31,NA,ID31
ID16,8/13/2015,3,R,NA,NA,NA,NA
ID13,8/13/2015,7,F,NA,NA,NA,NA
ID13,8/13/2015,18,R,NA,NA,NA,NA
ID13,8/13/2015,1,M,NA,NA,NA,NA
ID13,8/13/2015,1,F,NA,NA,NA,NA
ID13,8/13/2015,3,F,NA,NA,NA,NA
ID9,8/14/2015,6,M,NA,NA,NA,NA
ID9,8/14/2015,4,F,NA,NA,NA,NA
ID9,8/14/2015,3,F,NA,NA,NA,NA
ID9,8/14/2015,1,F/ssitco,NA,NA,ID48,ID48
ID9,8/14/2015,1,ssitco,NA,NA,ID48,ID48
ID9,8/14/2015,1,F/sitco,NA,NA,ID48,ID48
ID9,8/14/2015,3,F,NA,NA,NA,NA
ID9,8/14/2015,1,F,NA,NA,NA,NA
ID9,8/14/2015,5,F,NA,NA,NA,NA
ID9,8/14/2015,1,F,NA,NA,NA,NA
ID9,8/14/2015,4,F,NA,NA,NA,NA
ID19,8/14/2015,12,F,NA,NA,NA,NA
ID19,8/14/2015,12,R,NA,NA,NA,NA
ID19,8/14/2015,6,M,NA,NA,NA,NA
ID17,8/14/2015,3,F,NA,NA,NA,NA
ID17,8/14/2015,9,R,NA,NA,NA,NA
ID17,8/14/2015,5,M,NA,NA,NA,NA
ID17,8/14/2015,13,F,NA,NA,NA,NA
ID7,8/14/2015,15,F,NA,NA,NA,NA
ID7,8/14/2015,13,R,NA,NA,NA,NA
ID7,8/14/2015,1,M,NA,NA,NA,NA
ID7,8/14/2015,1,F,NA,NA,NA,NA
ID11,8/14/2015,4,F,NA,NA,NA,NA
ID11,8/14/2015,13,R,NA,NA,NA,NA
ID11,8/14/2015,5,M,NA,NA,NA,NA
ID11,8/14/2015,8,F,NA,NA,NA,NA
ID3,8/14/2015,5,F,NA,NA,NA,NA
ID3,8/14/2015,11,R,NA,NA,NA,NA
ID3,8/14/2015,3,M,NA,NA,NA,NA
ID3,8/14/2015,3,F,NA,NA,NA,NA
ID3,8/14/2015,7,F,NA,NA,NA,NA
ID3,8/14/2015,1,F,NA,NA,NA,NA
ID4,8/14/2015,6,R,NA,NA,NA,NA
ID4,8/14/2015,5,M,NA,NA,NA,NA
ID4,8/14/2015,13,sitco,NA,NA,NA,NA
ID4,8/14/2015,1,gmd/sitco,NA,ID11,NA,ID11
ID4,8/14/2015,1,F,NA,NA,NA,NA
ID4,8/14/2015,4,R,NA,NA,NA,NA
ID16,8/14/2015,3,F,NA,NA,NA,NA
ID16,8/14/2015,24,R,NA,NA,NA,NA
ID16,8/14/2015,1,M,NA,NA,NA,NA
ID16,8/14/2015,2,R,NA,NA,NA,NA
ID2,8/15/2015,5,M,NA,NA,NA,NA
ID2,8/15/2015,7,R,NA,NA,NA,NA
ID2,8/15/2015,2,F,NA,NA,NA,NA
ID2,8/15/2015,3,F,NA,NA,NA,NA
ID2,8/15/2015,3,F,NA,NA,NA,NA
ID2,8/15/2015,2,F,NA,NA,NA,NA
ID2,8/15/2015,8,F,NA,NA,NA,NA
ID16,8/15/2015,5,M,NA,NA,NA,NA
ID16,8/15/2015,8,R,NA,NA,NA,NA
ID16,8/15/2015,3,F,NA,NA,NA,NA
ID16,8/15/2015,4,F,NA,NA,NA,NA
ID16,8/15/2015,3,F,NA,NA,NA,NA
ID16,8/15/2015,2,F,NA,NA,NA,NA
ID16,8/15/2015,2,F,NA,NA,NA,NA
ID16,8/15/2015,3,F,NA,NA,NA,NA
ID15,8/15/2015,6,M,NA,NA,NA,NA
ID15,8/15/2015,2,R,NA,NA,NA,NA
ID15,8/15/2015,4,gm,ID2,NA,NA,ID2
ID15,8/15/2015,2,ssitco,NA,NA,ID52,ID52
ID15,8/15/2015,3,gm,ID52,NA,NA,ID52
ID15,8/15/2015,5,sitco,NA,NA,ID52,ID52
ID15,8/15/2015,3,F/sitco,NA,NA,ID52,ID52
ID15,8/15/2015,5,F,NA,NA,NA,NA
ID18,8/16/2015,11,R,NA,NA,NA,NA
ID18,8/16/2015,4,M,NA,NA,NA,NA
ID18,8/16/2015,8,gm,ID37,NA,NA,ID37
ID18,8/16/2015,1,sitco/ssitco,NA,NA,"ID34, ID37","ID34, ID37"
ID18,8/16/2015,1,ssitco,NA,NA,ID37,ID37
ID18,8/16/2015,2,sitco,NA,NA,ID37,ID37
ID18,8/16/2015,1,F,NA,NA,NA,NA
ID18,8/16/2015,2,R,NA,NA,NA,NA
ID10,8/16/2015,7,R,NA,NA,NA,NA
ID10,8/16/2015,1,M,NA,NA,NA,NA
ID10,8/16/2015,1,gm,ID51,NA,NA,ID51
ID10,8/16/2015,3,gmd,NA,ID7,NA,ID7
ID10,8/16/2015,3,gmd/sitco,NA,ID7,ID51,"ID7, ID51"
ID10,8/16/2015,1,gmd/sitco,NA,ID7,ID51,"ID7, ID51"
ID10,8/16/2015,5,gm,ID7,NA,NA,ID7
ID10,8/16/2015,1,gm/sitco,ID33,NA,ID7,"ID33, ID7"
ID10,8/16/2015,4,gmd/sitco,NA,ID7,ID33,"ID7, ID33"
ID10,8/16/2015,4,gm,ID7,NA,NA,ID7
ID8,8/16/2015,15,R,NA,NA,NA,NA
ID8,8/16/2015,4,M,NA,NA,NA,NA
ID8,8/16/2015,3,F,NA,NA,NA,NA
ID8,8/16/2015,1,F,NA,NA,NA,NA
ID8,8/16/2015,1,F,NA,NA,NA,NA
ID8,8/16/2015,1,F,NA,NA,NA,NA
ID8,8/16/2015,1,F,NA,NA,NA,NA
ID8,8/16/2015,1,F,NA,NA,NA,NA
ID8,8/16/2015,3,F,NA,NA,NA,NA
ID13,8/16/2015,2,M,NA,NA,NA,NA
ID13,8/16/2015,6,gm,ID5,NA,NA,ID5
ID13,8/16/2015,5,gmd,NA,ID5,NA,ID5
ID13,8/16/2015,3,gm,ID7,NA,NA,ID7
ID13,8/16/2015,4,gmd,NA,ID7,NA,ID7
ID13,8/16/2015,3,sitco,NA,NA,ID7,ID7
ID13,8/16/2015,7,F,NA,NA,NA,NA
ID15,8/16/2015,9,R,NA,NA,NA,NA
ID15,8/16/2015,3,M,NA,NA,NA,NA
ID15,8/16/2015,1,gmd,NA,ID5,NA,ID5
ID15,8/16/2015,1,gmd,NA,ID5,NA,ID5
ID15,8/16/2015,1,gmd,NA,ID5,NA,ID5
ID15,8/16/2015,1,R,NA,NA,NA,NA
ID15,8/16/2015,3,sitco,NA,NA,ID52,ID52
ID15,8/16/2015,3,gm,ID19,NA,NA,ID19
ID15,8/16/2015,1,sitco,NA,NA,ID47,ID47
ID15,8/16/2015,2,F,NA,NA,NA,NA
ID15,8/16/2015,5,F,NA,NA,NA,NA
ID3,8/16/2015,15,R,NA,NA,NA,NA
ID3,8/16/2015,10,M,NA,NA,NA,NA
ID3,8/16/2015,1,F,NA,NA,NA,NA
ID3,8/16/2015,3,F,NA,NA,NA,NA
ID3,8/16/2015,1,F,NA,NA,NA,NA
ID14,8/17/2015,7,R,NA,NA,NA,NA
ID14,8/17/2015,7,M,NA,NA,NA,NA
ID14,8/17/2015,1,F,NA,NA,NA,NA
ID14,8/17/2015,3,F,NA,NA,NA,NA
ID14,8/17/2015,2,F,NA,NA,NA,NA
ID14,8/17/2015,1,F,NA,NA,NA,NA
ID14,8/17/2015,1,F,NA,NA,NA,NA
ID14,8/17/2015,1,F,NA,NA,NA,NA
ID14,8/17/2015,1,F,NA,NA,NA,NA
ID14,8/17/2015,2,F,NA,NA,NA,NA
ID14,8/17/2015,2,F,NA,NA,NA,NA
ID14,8/17/2015,2,gm,ID18,NA,NA,ID18
ID4,8/17/2015,3,F,NA,NA,NA,NA
ID4,8/17/2015,24,R,NA,NA,NA,NA
ID4,8/17/2015,3,M,NA,NA,NA,NA
ID13,8/17/2015,1,F,NA,NA,NA,NA
ID13,8/17/2015,14,R,NA,NA,NA,NA
ID13,8/17/2015,11,M,NA,NA,NA,NA
ID13,8/17/2015,2,F,NA,NA,NA,NA
ID13,8/17/2015,1,F,NA,NA,NA,NA
ID13,8/17/2015,1,F,NA,NA,NA,NA
ID5,8/17/2015,10,F,NA,NA,NA,NA
ID5,8/17/2015,17,R,NA,NA,NA,NA
ID5,8/17/2015,1,F,NA,NA,NA,NA
ID5,8/17/2015,1,F,NA,NA,NA,NA
ID5,8/17/2015,1,F,NA,NA,NA,NA
ID1,8/18/2015,1,M,NA,NA,NA,NA
ID1,8/18/2015,5,F,NA,NA,NA,NA
ID1,8/18/2015,18,F,NA,NA,NA,NA
ID1,8/18/2015,6,F,NA,NA,NA,NA
ID11,8/18/2015,30,F,NA,NA,NA,NA
ID12,8/18/2015,10,F,NA,NA,NA,NA
ID12,8/18/2015,17,F,NA,NA,NA,NA
ID12,8/18/2015,3,F,NA,NA,NA,NA
ID7,8/18/2015,8,M,NA,NA,NA,NA
ID7,8/18/2015,5,F,NA,NA,NA,NA
ID7,8/18/2015,3,R,NA,NA,NA,NA
ID7,8/18/2015,3,F,NA,NA,NA,NA
ID7,8/18/2015,7,gmd,NA,ID34,NA,ID34
ID7,8/18/2015,4,R,NA,NA,NA,NA
ID16,8/18/2015,6,R,NA,NA,NA,NA
ID16,8/18/2015,4,M,NA,NA,NA,NA
ID16,8/18/2015,2,F,NA,NA,NA,NA
ID16,8/18/2015,1,F,NA,NA,NA,NA
ID16,8/18/2015,1,F,NA,NA,NA,NA
ID16,8/18/2015,5,F,NA,NA,NA,NA
ID16,8/18/2015,1,F,NA,NA,NA,NA
ID16,8/18/2015,1,F,NA,NA,NA,NA
ID16,8/18/2015,2,F,NA,NA,NA,NA
ID16,8/18/2015,2,F,NA,NA,NA,NA
ID16,8/18/2015,1,F,NA,NA,NA,NA
ID16,8/18/2015,4,F,NA,NA,NA,NA
ID8,8/18/2015,22,R,NA,NA,NA,NA
ID8,8/18/2015,1,M,NA,NA,NA,NA
ID8,8/18/2015,1,F,NA,NA,NA,NA
ID8,8/18/2015,1,F,NA,NA,NA,NA
ID8,8/18/2015,4,F,NA,NA,NA,NA
ID8,8/18/2015,1,F,NA,NA,NA,NA
ID17,8/18/2015,3,R,NA,NA,NA,NA
ID17,8/18/2015,4,M,NA,NA,NA,NA
ID17,8/18/2015,3,F,NA,NA,NA,NA
ID17,8/18/2015,10,F,NA,NA,NA,NA
ID17,8/18/2015,2,F,NA,NA,NA,NA
ID17,8/18/2015,5,F,NA,NA,NA,NA
ID17,8/18/2015,2,ssitco,NA,NA,ID54,ID54
ID17,8/18/2015,1,R,NA,NA,NA,NA
ID19,8/18/2015,2,F,NA,NA,NA,NA
ID19,8/18/2015,12,R,NA,NA,NA,NA
ID19,8/18/2015,8,M,NA,NA,NA,NA
ID19,8/18/2015,1,gmd,NA,ID34,NA,ID34
ID19,8/18/2015,5,gm,ID7,NA,NA,ID7
ID19,8/18/2015,2,gm,ID7,NA,NA,ID7
ID13,8/18/2015,10,R,NA,NA,NA,NA
ID13,8/18/2015,5,M,NA,NA,NA,NA
ID13,8/18/2015,14,F,NA,NA,NA,NA
ID13,8/18/2015,1,F,NA,NA,NA,NA
ID5,8/18/2015,1,F,NA,NA,NA,NA
ID5,8/18/2015,10,R,NA,NA,NA,NA
ID5,8/18/2015,10,M,NA,NA,NA,NA
ID5,8/18/2015,1,F,NA,NA,NA,NA
ID5,8/18/2015,2,F,NA,NA,NA,NA
ID5,8/18/2015,1,gmd,NA,ID16,NA,ID16
ID5,8/18/2015,5,gm,ID16,NA,NA,ID16
ID9,8/18/2015,10,F,NA,NA,NA,NA
ID9,8/18/2015,10,R,NA,NA,NA,NA
ID9,8/18/2015,1,M,NA,NA,NA,NA
ID9,8/18/2015,2,F,NA,NA,NA,NA
ID9,8/18/2015,2,F,NA,NA,NA,NA
ID9,8/18/2015,1,F,NA,NA,NA,NA
ID9,8/18/2015,1,F,NA,NA,NA,NA
ID9,8/18/2015,1,F,NA,NA,NA,NA
ID9,8/18/2015,1,F,NA,NA,NA,NA
ID9,8/18/2015,1,F,NA,NA,NA,NA
ID18,8/18/2015,1,F,NA,NA,NA,NA
ID18,8/18/2015,3,R,NA,NA,NA,NA
ID18,8/18/2015,2,M,NA,NA,NA,NA
ID18,8/18/2015,3,gm,ID25,NA,NA,ID25
ID18,8/18/2015,11,gmd/ssitco,NA,ID25,ID37,"ID25, ID37"
ID18,8/18/2015,1,gmd,NA,ID25,NA,ID25
ID18,8/18/2015,3,gm/ssitco,ID25,NA,ID37,"ID25, ID37"
ID18,8/18/2015,1,gmd/sitco,NA,ID25,ID37,"ID25, ID37"
ID18,8/18/2015,4,gm/sitco,ID25,NA,ID37,"ID25, ID37"
ID18,8/18/2015,1,gm/gmd/sitco,ID25,ID25,ID37,"ID25, ID25, ID37"
ID10,8/18/2015,3,F,NA,NA,NA,NA
ID10,8/18/2015,5,R,NA,NA,NA,NA
ID10,8/18/2015,3,M,NA,NA,NA,NA
ID10,8/18/2015,2,F,NA,NA,NA,NA
ID10,8/18/2015,4,gmd,NA,ID19,NA,ID19
ID10,8/18/2015,12,gm,ID19,NA,NA,ID19
ID10,8/18/2015,1,gmd,NA,ID19,NA,ID19
ID3,8/18/2015,5,R,NA,NA,NA,NA
ID3,8/18/2015,4,M,NA,NA,NA,NA
ID3,8/18/2015,11,F,NA,NA,NA,NA
ID3,8/18/2015,1,F,NA,NA,NA,NA
ID3,8/18/2015,1,f,NA,NA,NA,NA
ID3,8/18/2015,2,F,NA,NA,NA,NA
ID3,8/18/2015,1,F,NA,NA,NA,NA
ID3,8/18/2015,2,F,NA,NA,NA,NA
ID3,8/18/2015,1,F,NA,NA,NA,NA
ID3,8/18/2015,2,F,NA,NA,NA,NA
ID14,8/18/2015,1,F,NA,NA,NA,NA
ID14,8/18/2015,6,R,NA,NA,NA,NA
ID14,8/18/2015,6,M,NA,NA,NA,NA
ID14,8/18/2015,2,F,NA,NA,NA,NA
ID14,8/18/2015,1,F,NA,NA,NA,NA
ID14,8/18/2015,4,F,NA,NA,NA,NA
ID14,8/18/2015,1,F,NA,NA,NA,NA
ID14,8/18/2015,1,F,NA,NA,NA,NA
ID14,8/18/2015,1,F,NA,NA,NA,NA
ID14,8/18/2015,2,F,NA,NA,NA,NA
ID14,8/18/2015,5,F,NA,NA,NA,NA
ID14,8/19/2015,14,R,NA,NA,NA,NA
ID14,8/19/2015,7,M,NA,NA,NA,NA
ID14,8/19/2015,1,F,NA,NA,NA,NA
ID14,8/19/2015,4,F,NA,NA,NA,NA
ID14,8/19/2015,1,R,NA,NA,NA,NA
ID14,8/19/2015,2,sitco,NA,NA,ID29,ID29
ID14,8/19/2015,1,F,NA,NA,NA,NA
ID6,8/19/2015,15,R,NA,NA,NA,NA
ID6,8/19/2015,9,M,NA,NA,NA,NA
ID6,8/19/2015,4,F,NA,NA,NA,NA
ID6,8/19/2015,2,F,NA,NA,NA,NA
ID12,8/19/2015,20,R,NA,NA,NA,NA
ID12,8/19/2015,1,M,NA,NA,NA,NA
ID12,8/19/2015,1,F,NA,NA,NA,NA
ID12,8/19/2015,4,gm,ID16,NA,NA,ID16
ID12,8/19/2015,2,sitco,NA,NA,ID16,ID16
ID12,8/19/2015,2,gmd,NA,ID16,NA,ID16
ID7,8/19/2015,12,R,NA,NA,NA,NA
ID7,8/19/2015,3,M,NA,NA,NA,NA
ID7,8/19/2015,1,F,NA,NA,NA,NA
ID7,8/19/2015,5,gm,ID31,NA,NA,ID31
ID7,8/19/2015,1,gm/ssitco,ID31,NA,ID51,"ID31, ID51"
ID7,8/19/2015,4,gmd,NA,ID31,NA,ID31
ID7,8/19/2015,2,sitco,NA,NA,ID51,ID51
ID7,8/19/2015,1,gm,ID51,NA,NA,ID51
ID7,8/19/2015,1,F,NA,NA,NA,NA
ID1,8/19/2015,16,R,NA,NA,NA,NA
ID1,8/19/2015,8,M,NA,NA,NA,NA
ID1,8/19/2015,2,F,NA,NA,NA,NA
ID1,8/19/2015,4,F,NA,NA,NA,NA
ID11,8/19/2015,14,R,NA,NA,NA,NA
ID11,8/19/2015,7,M,NA,NA,NA,NA
ID11,8/19/2015,2,F,NA,NA,NA,NA
ID11,8/19/2015,1,F,NA,NA,NA,NA
ID11,8/19/2015,4,F,NA,NA,NA,NA
ID11,8/19/2015,2,F,NA,NA,NA,NA
ID19,8/20/2015,22,F,NA,NA,NA,NA
ID19,8/20/2015,8,F,NA,NA,NA,NA
ID18,8/20/2015,3,M,NA,NA,NA,NA
ID18,8/20/2015,1,R,NA,NA,NA,NA
ID18,8/20/2015,1,F,NA,NA,NA,NA
ID18,8/20/2015,6,gm,ID28,NA,NA,ID28
ID18,8/20/2015,1,gmd,NA,ID28,NA,ID28
ID18,8/20/2015,5,gmd,NA,ID28,NA,ID28
ID18,8/20/2015,1,gm,ID28,NA,NA,ID28
ID18,8/20/2015,1,gmd,NA,ID28,NA,ID28
ID18,8/20/2015,7,gmd,NA,ID28,NA,ID28
ID18,8/20/2015,4,gm,ID28,NA,NA,ID28
ID1,8/20/2015,4,F,NA,NA,NA,NA
ID1,8/20/2015,3,M,NA,NA,NA,NA
ID1,8/20/2015,4,gmd,NA,ID19,NA,ID19
ID1,8/20/2015,4,gm/sitco,ID19,NA,ID47,"ID19, ID47"
ID1,8/20/2015,5,gm,ID19,NA,NA,ID19
ID1,8/20/2015,1,sitco,NA,NA,ID19,ID19
ID1,8/20/2015,1,sitco,NA,NA,ID47,ID47
ID1,8/20/2015,1,F,NA,NA,NA,NA
ID1,8/20/2015,7,F,NA,NA,NA,NA
ID10,8/20/2015,12,R,NA,NA,NA,NA
ID10,8/20/2015,2,F,NA,NA,NA,NA
ID10,8/20/2015,5,F,NA,NA,NA,NA
ID10,8/20/2015,1,F,NA,NA,NA,NA
ID6,8/21/2015,3,F,NA,NA,NA,NA
ID6,8/21/2015,19,F,NA,NA,NA,NA
ID6,8/21/2015,6,F,NA,NA,NA,NA
ID6,8/21/2015,2,M,NA,NA,NA,NA
ID1,8/21/2015,1,gm,ID46,NA,NA,ID46
ID1,8/21/2015,1,F,NA,NA,NA,NA
ID1,8/21/2015,3,F,NA,NA,NA,NA
ID1,8/21/2015,4,F,NA,NA,NA,NA
ID1,8/21/2015,4,F,NA,NA,NA,NA
ID1,8/21/2015,4,F,NA,NA,NA,NA
ID1,8/21/2015,5,F,NA,NA,NA,NA
ID1,8/21/2015,7,M,NA,NA,NA,NA
ID1,8/21/2015,1,R,NA,NA,NA,NA
ID18,8/21/2015,11,R,NA,NA,NA,NA
ID18,8/21/2015,5,M,NA,NA,NA,NA
ID18,8/21/2015,6,F,NA,NA,NA,NA
ID18,8/21/2015,3,F,NA,NA,NA,NA
ID18,8/21/2015,1,ssitco,NA,NA,ID37,ID37
ID18,8/21/2015,1,ssitco,NA,NA,ID37,ID37
ID18,8/21/2015,3,F,NA,NA,NA,NA
ID16,8/21/2015,8,R,NA,NA,NA,NA
ID16,8/21/2015,2,M,NA,NA,NA,NA
ID16,8/21/2015,19,gmd,NA,ID42,NA,ID42
ID16,8/21/2015,1,sitco,NA,NA,ID42,ID42
ID15,8/21/2015,3,gm,ID40,NA,NA,ID40
ID15,8/21/2015,6,gm/sitco,ID40,NA,ID52,"ID40, ID52"
ID15,8/21/2015,17,gm,ID40,NA,NA,ID40
ID15,8/21/2015,4,gmd,NA,ID40,NA,ID40
ID3,8/22/2015,7,M,NA,NA,NA,NA
ID3,8/22/2015,10,R,NA,NA,NA,NA
ID3,8/22/2015,4,F,NA,NA,NA,NA
ID3,8/22/2015,5,F,NA,NA,NA,NA
ID3,8/22/2015,4,F,NA,NA,NA,NA
ID4,8/22/2015,7,M,NA,NA,NA,NA
ID4,8/22/2015,11,R,NA,NA,NA,NA
ID4,8/22/2015,4,F,NA,NA,NA,NA
ID4,8/22/2015,3,F,NA,NA,NA,NA
ID4,8/22/2015,5,F,NA,NA,NA,NA
ID13,8/22/2015,6,M,NA,NA,NA,NA
ID13,8/22/2015,3,R,NA,NA,NA,NA
ID13,8/22/2015,11,gm,ID5,NA,NA,ID5
ID13,8/22/2015,9,gmd,NA,ID5,NA,ID5
ID13,8/22/2015,1,R,NA,NA,NA,NA
ID2,8/22/2015,3,M,NA,NA,NA,NA
ID2,8/22/2015,2,R,NA,NA,NA,NA
ID2,8/22/2015,3,sitco,NA,NA,ID53,ID53
ID2,8/22/2015,6,gm,ID53,NA,NA,ID53
ID2,8/22/2015,8,R,NA,NA,NA,NA
ID2,8/22/2015,5,gm,ID39,NA,NA,ID39
ID2,8/22/2015,3,gmd,NA,ID39,NA,ID39
ID10,8/22/2015,15,R,NA,NA,NA,NA
ID10,8/22/2015,2,F,NA,NA,NA,NA
ID10,8/22/2015,8,M,NA,NA,NA,NA
ID10,8/22/2015,3,F,NA,NA,NA,NA
ID10,8/22/2015,2,F,NA,NA,NA,NA
ID9,8/22/2015,6,M,NA,NA,NA,NA
ID9,8/22/2015,7,R,NA,NA,NA,NA
ID9,8/22/2015,3,F,NA,NA,NA,NA
ID9,8/22/2015,3,F,NA,NA,NA,NA
ID9,8/22/2015,1,F,NA,NA,NA,NA
ID9,8/22/2015,3,F,NA,NA,NA,NA
ID9,8/22/2015,3,F,NA,NA,NA,NA
ID9,8/22/2015,4,F,NA,NA,NA,NA
ID1,8/22/2015,5,R,NA,NA,NA,NA
ID1,8/22/2015,2,M,NA,NA,NA,NA
ID1,8/22/2015,3,F,NA,NA,NA,NA
ID1,8/22/2015,3,F,NA,NA,NA,NA
ID1,8/22/2015,4,F,NA,NA,NA,NA
ID1,8/22/2015,10,F,NA,NA,NA,NA
ID1,8/22/2015,3,F,NA,NA,NA,NA
ID16,8/22/2015,4,M,NA,NA,NA,NA
ID16,8/22/2015,11,R,NA,NA,NA,NA
ID16,8/22/2015,3,F,NA,NA,NA,NA
ID16,8/22/2015,4,F,NA,NA,NA,NA
ID16,8/22/2015,3,F,NA,NA,NA,NA
ID16,8/22/2015,4,gm,ID29,NA,NA,ID29
ID16,8/22/2015,1,R,NA,NA,NA,NA
ID6,8/22/2015,11,M,NA,NA,NA,NA
ID6,8/22/2015,11,R,NA,NA,NA,NA
ID6,8/22/2015,8,F,NA,NA,NA,NA
ID15,8/22/2015,5,M,NA,NA,NA,NA
ID15,8/22/2015,1,R,NA,NA,NA,NA
ID15,8/22/2015,15,sitco,NA,NA,ID52,ID52
ID15,8/22/2015,4,R,NA,NA,NA,NA
ID15,8/22/2015,2,gm,ID52,NA,NA,ID52
ID15,8/22/2015,3,F/sitco,NA,NA,ID52,ID52
ID2,8/23/2015,9,R,NA,NA,NA,NA
ID2,8/23/2015,6,ssitco,NA,NA,ID53,ID53
ID2,8/23/2015,5,gmd/ssitco,NA,ID14,ID53,"ID14, ID53"
ID2,8/23/2015,4,gmd/sitco,NA,ID14,ID53,"ID14, ID53"
ID2,8/23/2015,4,gmd,NA,ID14,NA,ID14
ID2,8/23/2015,2,gmd,NA,ID14,NA,ID14
ID19,8/23/2015,7,R,NA,NA,NA,NA
ID19,8/23/2015,4,M,NA,NA,NA,NA
ID19,8/23/2015,1,F,NA,NA,NA,NA
ID19,8/23/2015,2,F,NA,NA,NA,NA
ID19,8/23/2015,1,R,NA,NA,NA,NA
ID19,8/23/2015,3,sitco,NA,NA,ID47,ID47
ID19,8/23/2015,1,sitco,NA,NA,ID47,ID47
ID19,8/23/2015,3,R,NA,NA,NA,NA
ID19,8/23/2015,2,F,NA,NA,NA,NA
ID19,8/23/2015,1,F,NA,NA,NA,NA
ID19,8/23/2015,5,F,NA,NA,NA,NA
ID14,8/23/2015,1,gm,ID2,NA,NA,ID2
ID14,8/23/2015,1,R,NA,NA,NA,NA
ID14,8/23/2015,3,R,NA,NA,NA,NA
ID14,8/23/2015,2,M,NA,NA,NA,NA
ID14,8/23/2015,6,F,NA,NA,NA,NA
ID14,8/23/2015,1,F,NA,NA,NA,NA
ID14,8/23/2015,1,F,NA,NA,NA,NA
ID14,8/23/2015,2,F,NA,NA,NA,NA
ID14,8/23/2015,9,F,NA,NA,NA,NA
ID14,8/23/2015,4,F,NA,NA,NA,NA
ID3,8/23/2015,23,gm,ID16,NA,NA,ID16
ID3,8/23/2015,2,gmd,NA,ID16,NA,ID16
ID3,8/23/2015,3,R,NA,NA,NA,NA
ID3,8/23/2015,2,gmd,NA,ID9,NA,ID9
ID7,8/23/2015,2,F,NA,NA,NA,NA
ID7,8/23/2015,23,R,NA,NA,NA,NA
ID7,8/23/2015,1,R,NA,NA,NA,NA
ID7,8/23/2015,1,F,NA,NA,NA,NA
ID7,8/23/2015,1,sitco,NA,NA,ID44,ID44
ID7,8/23/2015,1,R,NA,NA,NA,NA
ID7,8/23/2015,1,F,NA,NA,NA,NA
ID12,8/23/2015,2,F,NA,NA,NA,NA
ID12,8/23/2015,19,R,NA,NA,NA,NA
ID12,8/23/2015,2,M,NA,NA,NA,NA
ID12,8/23/2015,2,gm,ID36,NA,NA,ID36
ID12,8/23/2015,2,F,NA,NA,NA,NA
ID12,8/23/2015,2,F,NA,NA,NA,NA
ID12,8/23/2015,1,F,NA,NA,NA,NA
ID6,8/23/2015,1,F,NA,NA,NA,NA
ID6,8/23/2015,10,R,NA,NA,NA,NA
ID6,8/23/2015,6,M,NA,NA,NA,NA
ID6,8/23/2015,4,F,NA,NA,NA,NA
ID6,8/23/2015,1,F,NA,NA,NA,NA
